GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_dn.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
3482	0	0	0	0	0	0	0	0	0	0	0	-0.4185962065571664	-0.6617483545870931	0	0	0	0	-0.8639777710973965	0	0	0	0
3486	0	0	0	0	0	0	0	0	0	-0.7172365679439893	0	-0.6667003555391907	0	0	0	0	0	0	0	0	0	0
3508	0	0	0	0	0	0	0	0	0	0	0	-0.4472109643269789	0	0	0	0	0	0	0	0	0	0
351	0	0	0	0	-0.3478332303961278	0	0	0	0	0	0	0	-0.713757269611273	0	0	0	0	0	0	0	0	0
355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3551	0	0	0	0	0	0	0	-0.5560692939628987	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7028790712282014
3553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3597	0	0	0	0	-0.494184497151893	0	0	0	0	0	0	0	-0.440654407906601	0	0	-0.5272888046775748	0	0	0	0	0	0
3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23899683157403623	0
3628	0	0	0	0	-0.960632586853436	0	0	0	0	0	0	0	0	-1.3935204480660262	-1.1298798673485977	0	0	0	0	0	0	0
3638	0	0	0	0	0	0	0	0	0	0	0	0	-0.5950853818528065	0	0	0	0	0	0	0	0	0
3682	0	0	0	0	-0.74595686609828	0	0	-1.1218887178057606	-0.5013917467486387	0	0	0	-0.4735707027687008	-1.0298002213517858	-0.5857394229181477	0	0	0	0	0	0	0
3693	0	0	0	0	-0.4974464754734605	0	0	-0.7474915828108719	0	-2.1849595196123577	0	-0.341410315624176	0	-3.096962957208868	-2.411726631686537	-0.5783687333537576	-0.6220344615741991	-1.593531947088376	0	0	0	0
3725	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9266966018315582	0	0	0	0	0	0	0	0
375346	0	0	0	0	0	0	0	0	0	0	0	-0.2633720353025411	0	0	0	0	0	0	0	0	0	-0.3619934095130609
3775	0	0	0	0	0	0	0	0	0	0	-3.1628494207418307	0	0	0	0	0	0	0	0	0	0	0
3800	-0.5325746694624279	0	-1.16716601080982	0	0	0	0	0	0	0	0	0	-0.492030047186336	0	0	0	0	0	0	0	0	0
3815	0	0	0	0	0	0	0	0	0	0	0	0	-0.9156336410226422	0	0	0	0	0	0	0	0	0
387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5124853468127066	0	0	0	0
388650	0	0	0	0	0	0	0	0	0	0	-0.9771771761983112	0	-0.3628666437696919	0	0	0	0	0	0	0	0	0
3895	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7083976200845677	0	0	0	0	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3925	0	0	0	0	-2.931081338477568	-2.840938791000972	0	-4.112300562336007	-2.085444980673043	0	0	0	0	0	0	-0.6005624129298309	0	0	-0.8138077195769509	0	-0.7522202004546509	-0.8649680570014375
3930	0	0	0	0	0	0	0	0	0	0	0	0	-1.0602000826598632	0	0	-0.7978226354697662	0	0	0	0	0	-0.4541072754555292
3964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0563092445115347	-0.4240997745635046	0	0	0	0	0	0
3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016	0	0	0	0	0	0	0	0	0	0	0	0	-0.8812829785258698	0	0	0	0	0	0	0	0	0
4043	0	0	0	0	0	0	0	-1.0946219023696135	-0.1646555291684177	-0.46800371262559226	0	0	0	-1.021983655302985	0	0	0	-0.756486879003018	0	0	0	0
4067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4088	0	0	0	0	0	0	0	-2.8223188865665936	0	0	-0.4604277879877832	0	0	-1.3535892695047498	-2.9601006263554823	0	0	0	0	0	0	0
4125	0	0	0	0	0	0	0	-0.5994279011403227	0	0	0	-0.3713254781589117	-0.610589219232629	-1.123185574841531	0	0	0	0	0	0	0	0
4144	0	0	0	0	0	0	0	-0.6800454675808371	0	0	0	-0.2307240706240976	0	0	-1.2160640697160374	0	0	0	0	0	0	-0.6796174273600716
4154	0	0	0	0	0	0	0	0	0	0	-0.56988479219892	0	0	0	0	0	0	0	0	0	0	0
4172	0	0	0	0	0	-1.3058359650835056	0	-0.869557666740177	0	0	0	0	-0.2435438948730005	-0.5659857621508296	0	-0.7745537254634931	0	0	0	0	0	0
4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4208	0	0	0	-0.9596425583080028	-1.1920133428247937	0	0	-2.49293586280586	0	-0.5826212978828517	0	0	0	-1.273272900250337	-2.5259275596164623	-1.3962607937193228	0	0	0	0	-0.3305840769271444	-1.838513233795686
4216	0	0	0	0	-0.2756347386968941	0	0	0	0	0	0	0	-0.2030795709232289	0	0	0	0	0	0	0	0	0
4232	0	0	0	0	0	0	0	0	0	0	0	0	-0.5495980776944134	-1.0414990157426822	0	0	0	0	0	0	0	0
427	0	0	0	0	-0.3416780582336484	0	0	-0.97428721306824	0	-1.1932400164756145	0	0	0	0	-1.4915096822112144	-0.3777247154497975	0	-1.15833672402571	0	0	0	0
4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4303	0	0	0	-0.7186826304837072	-0.5844378556661225	0	0	0	0	0	0	0	0	0	0	-0.8484732848077241	0	0	0	0	0	-0.8615831081789518
4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4313	0	0	0	0	-1.062296196485983	0	0	-2.306834738775748	0	-2.4829295630064787	0	0	0	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0	0	0	0	0	-0.775022511827548	0	0	0	0	0	0	0	0	0	0	0
4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4605	0	0	0	0	-3.146029775790651	-2.792773458632085	0	-3.975250509497241	-1.8843656954779189	0	0	0	0	0	0	0	0	0	0	0	0	0
4609	0	-1.477329961627799	0	0	-0.9816859052774402	0	0	0	0	0	-0.468154324155582	0	-0.832901367367064	-0.9085110216376056	0	0	0	0	0	0	0	0
4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4638	0	0	0	0	0	0	0	0	0	0	0	0	-0.6472113138883738	-1.323008019657466	-0.8643611048664429	0	0	0	0	0	-0.4849207118742128	0
4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4690	0	0	0	0	0	0	0	-0.4232726900235729	0	-0.21014612525719287	0	0	0	0	0	0	0	-0.7643955489361458	0	0	0	0
47	0	0	0	0	0	0	0	0	0	0	0	0	-0.15092722561889588	0	0	0	0	0	0	0	0	0
4775	0	0	0	-0.6353378119408327	-0.3555831816043264	-0.7495373150635685	-0.3575156180451069	-0.6821694775996175	-0.4329586513502652	-0.2643463563525401	0	-0.20509317431678925	0	-0.9826622137523252	-0.8128039896628259	-1.6564578125309348	0	0	0	0	0	-0.8845636285251982
4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	0	0	0	0	-0.3223830774845203	0	0	0	-0.2300171278182581	0	0	0	0	0	0	0	0	0	0	0	0	0
4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4851	0	0	0	0	0	0	0	-1.2959003707402748	0	0	0	-0.5022521240644335	-0.2187079243647499	0	0	-1.2424745305835645	0	0	0	0	-0.4072057281262672	-1.4889606900724053
4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4891	0	0	0	0	0	0	0	0	0	0	0	-0.3796189097254663	0	0	0	0	0	0	0	0	0	0
4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4925	0	0	0	0	0	0	0	-1.060876876512273	-0.5851639490966051	0	-0.4892670119140039	0	0	0	0	0	0	0	0	0	0	0
4927	0	0	0	0	0	0	0	0	0	0	-0.5227838110948694	0	-0.14359299264070224	0	0	0	0	0	0	0	0	0
4931	0	0	0	-0.7417076001118869	0	0	0	0	0	0	-0.4281702379474028	0	0	-0.7920599626614256	0	0	0	0	0	0	0	0
4998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	0	-1.0464836293951507	-2.6088900318206467	0	-1.5370157236078468	0	0	-2.115067874505624	0	-0.45369510553607534	0	0	0	-1.566082966925412	-0.900820139459568	0	-0.818454312849758	0	0	0	0	0
5018	0	0	0	0	-0.7435622600536383	0	0	-0.7999331705037925	-0.13787857667807077	0	0	0	-0.2582460771316528	-0.8828268880034384	0	-0.6894611150423329	0	-0.5020148568677637	0	0	0	0
5019	-0.5437317294417943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5694618483320735	0
5048	0	0	0	0	0	0	0	0	0	0	0	0	-0.3567143021815297	0	0	0	0	0	0	0	0	0
5050	0	-0.992258980718116	0	0	0	0	0	0	0	0	0	0	0	-1.2361104691482472	0	0	0	0	0	0	0	-1.0625564032647712
5054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9828449547003448	0
5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50810	0	0	0	-0.69917769991886	-1.3035372033015191	0	0	-0.47850761863669233	0	0	0	0	-0.6746404734578865	0	-0.7291230836784899	0	0	0	0	0	0	-0.7452477992319408
50813	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3420568802756452	0	0	0	-0.80601536334038	0	0	0	0
50814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50865	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0784316494896418	0	0	0	0	0	0	0	0
5092	0	0	0	0	0	0	0	-0.30428679505259765	-0.21669371068430307	0	0	0	0	-1.0648422799065642	0	0	0	-0.965957664181896	0	0	0	0
5096	0	0	0	0	0	0	0	-0.3535009771679508	0	0	0	0	0	-0.9508225517765216	0	0	0	-0.9812498681465466	0	0	0	0
51001	0	0	0	0	0	0	0	0	0	0	0	-0.21251591366221503	0	0	0	0	0	0	0	0	0	0
51005	0	0	0	-0.5702992770913388	-0.3958783586975901	0	0	-1.9086291638042188	-0.6391684120576798	-0.3250472861697447	0	0	0	0	0	-1.2125265334303554	0	0	0	0	0	-1.673563098947522
51015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51021	0	-0.7427855401061353	0	0	-0.2638711735901332	0	0	0	0	0	0	0	-0.34447761891107065	-0.4736690786717127	0	0	0	0	0	0	0	0
51024	0	0	0	0	-0.4194884383117149	0	0	-0.4559358053992563	-0.401505963909636	0	0	0	0	-1.4469238701940292	0	0	0	0	0	0	0	0
51026	0	0	0	0	0	0	0	0	0	0	-0.7503515934968391	0	0	0	0	0	0	0	0	0	0	0
51031	0	0	0	0	-0.4907884264892067	0	0	-0.4243114681126615	-0.22499277481033628	-0.10715414358903952	-0.32773553977655173	0	-0.2754921211656693	0	0	0	0	-0.3994471331210384	0	0	0	0
51053	0	0	0	0	0	-0.7566443401185106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6728548111263895
51056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5106	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0933423392066646	-0.6754989865470512	0	0	0	0	0	0	0
51070	0	0	-1.103089677526717	0	0	0	0	0	0	-0.48231573408236816	0	0	0	-0.8721709907413768	0	0	0	0	0	0	0	0
51071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7237474448856841	0	0	0	0
5108	0	0	0	-0.5486388326540367	-1.34978990425995	-0.5781753506752498	0	-0.2200546824496077	-0.4779411194401845	-0.15387950872241463	0	0	-0.3380793483549029	-1.637920955544664	-1.408566411747333	-0.89949066818026	0	0	0	0	0	0
51097	0	0	0	0	0	-0.4064549170390744	0	-0.666114262744906	-0.4264717836249465	-1.069261596534571	0	0	0	0	-0.7036706016524648	0	0	0	0	0	0	0
5110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5111	0	0	0	0	0	-1.421081634153981	0	-0.6690806542617305	-0.3004984779358282	0	0	0	-0.5493501810557077	0	0	-0.8638110645626528	0	0	0	0	0	-0.9591530422732252
51116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51160	0	0	0	0	0	0	0	0	0	0	0	-0.3809086031485884	-1.8271233588000757	0	0	0	0	0	0	0	0	0
51170	0	0	0	0	-0.3898266737873826	0	0	0	0	-0.5526679159536925	0	0	0	-0.9889373801968756	-1.296758161491374	-0.5355810128491475	0	0	0	0	0	0
51203	0	0	0	0	0	-2.461112545322138	0	-0.7679457721019004	-1.3409978392312054	0	0	0	0	0	-0.9022046849658084	-1.187235661464253	0	0	0	0	0	0
51282	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9328609666407645	0	0	0	-0.5954918671516695	0	0	0	0
51293	0	0	0	0	0	0	0	-1.244596493012749	0	0	0	-0.2623883510193024	0	-0.9522501768643024	0	0	0	0	0	0	0	0
51335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51385	0	0	0	-1.4279279464526276	-0.854378467242721	-0.804725118196153	0	-1.3226181583108545	-0.6681226673798095	-0.4670433275598277	0	-0.525010276009242	-0.8110912662723945	0	-0.7191362598374103	-2.054906766026333	0	0	0	0	0	-1.8345130228272983
51422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7244158220736957	0	0	0	0
51466	0	0	0	0	0	-0.6212858109477477	0	0	-0.17711711576356762	-0.25213006795820103	-0.641153610153307	0	-0.3945757706700346	-3.472253547221277	0	-0.6797977561606255	0	-1.0792603769375386	0	0	-0.3683936931057848	0
51495	0	0	0	0	-0.6866235605530437	0	0	-0.7817756741407428	0	0	-0.5915353051603236	0	-0.4706513093611479	-1.1069764668361557	-0.7073138206609347	0	0	0	0	0	0	0
5154	0	-1.1158509910159766	-1.544870149746601	0	-0.4414322951007549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51569	0	0	0	0	0	0	0	0	0	0	-0.5364062970569881	0	0	0	0	0	0	0	0	0	0	0
51599	0	0	0	0	-0.496873823589001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8586266135363971
51635	0	0	0	0	-0.43255717347963735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51719	0	0	0	0	-0.9574032595290914	-0.46748305407445023	0	0	-0.43206667558586587	0	0	0	0	0	0	0	0	0	0	-0.5799627107529393	-0.2539668804682886	-0.8655280457573974
51742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.711835414774152	0	0	0	0
5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5236	0	0	0	0	-0.5781692913382246	0	0	-0.49100311005737296	-0.36482322884375307	0	0	0	0	0	0	0	0	0	0	0	0	0
5255	0	0	0	0	-1.8887346151118816	0	0	-0.8564715064526288	-0.6009783817947079	0	0	0	-0.6711096199352848	0	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	-0.319669531177643	-0.2833361618530727	-0.21005589049439535	0	0	-0.6209177733178076	0	0	0	0	0	0	0	0	0
5261	0	0	0	0	0	0	0	0	0	0	0	-0.2754117029915545	-0.5540839365510967	0	0	-0.8080618154013931	0	0	0	0	0	-0.4471475864085453
5287	0	0	0	0	-1.6725720211287955	0	0	-2.273764314802149	-0.6336833102570841	0	-0.6289035107707025	-0.19400979440174423	0	0	0	-0.6703762184444131	0	0	0	0	0	-2.514134304511353
5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5290	0	0	0	0	0	0	0	0	0	-0.16129052444454317	0	0	0	0	0	0	0	0	0	0	0	0
5300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7285201638851575	0	0	0	0
533	0	0	0	0	0	0	0	0	0	0	0	-0.2663423638704132	0	0	0	0	0	-0.7903570374011298	0	0	0	0
5331	0	0	0	0	0	0	0	0	-0.209735779068908	0	0	0	0	0	0	0	0	0	0	0	0	-0.417332479192205
53343	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.547759224780269	0	0	0	0	0	0	0	0
5347	0	0	0	0	-0.7254905371888187	-2.688935606680361	0	0	-1.3940987517791386	0	0	-0.377371166994481	-0.631319663105728	0	0	0	0	0	0	0	0	0
5355	0	0	0	0	-1.6642783610911376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4727177453951991	0
5357	0	0	0	0	-1.1501431564792437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.539301338985952	0	0	0	0
5423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5427	0	0	0	0	0	-1.7871862973581578	0	0	0	0	0	0	-0.7955205955852285	0	0	0	0	0	0	0	0	0
5438	0	-0.9939123876777748	0	0	-0.8873804210803301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54438	0	0	0	-0.9258256932791056	-0.6437938297606446	0	0	0	0	-0.48910039747701706	-1.121804727312358	-0.1882793603799202	0	-1.422936558667834	0	-1.6833156423823947	0	-1.3481362531521464	0	0	0	0
54442	0	0	0	0	0	0	0	0	-0.22792314498397467	0	0	0	0	-0.8229916983080457	0	0	0	-0.5101388824263807	0	0	0	-0.3613900081680323
54499	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.782740787359736	0	0	0	0	0	0	0	0
54505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54512	0	0	0	0	0	0	0	0	0	0	0	-0.238103361743262	0	-1.27898005100327	0	0	0	0	0	0	0	0
54541	0	0	0	0	-0.9185184050675717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5467	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8611629153409641	0	0	0	0	0	0	0	0
5468	0	0	0	0	-1.5589856184014166	0	0	0	-0.8415700929653185	0	0	0	0	0	0	0	0	0	0	0	0	0
54681	0	0	0	0	-1.033276519472312	0	0	0	-0.3757268827891987	0	0	-0.5276315429811196	-0.8108652686361942	-1.1178626891742331	0	0	0	0	0	0	0	-0.4682555074643808
54733	0	0	0	0	0	0	0	0	0	0	0	-0.4846506693452916	-0.292304420010584	0	0	0	0	0	0	0	0	0
5480	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2334214731422124	0	0	0	-1.217283492948816	0	0	0	0
54807	0	0	0	0	0	0	0	0	0	-0.29785439292244514	0	0	-0.3914610151346861	0	0	0	0	0	0	0	0	0
54850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54881	0	0	0	0	0	0	0	0	0	0	-0.36614614559655706	0	-0.2974873203626811	0	0	0	0	0	0	0	0	0
54915	0	0	0	0	0	0	0	0	0	0	0	0	-0.17059548433278435	0	0	0	0	0	0	0	0	0
54957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5498	0	-1.590183727374508	0	0	-1.1163730514073238	0	0	-0.701749482093239	0	0	0	0	-0.6442564423801654	-0.9580755564421604	0	-1.2082541147897878	0	0	0	0	0	-1.0113659339653964
55008	0	0	0	0	0	0	0	0	0	0	-0.9830837241646132	-0.22159511357797013	0	0	0	0	0	0	0	0	0	0
55011	0	0	0	0	0	0	0	0	0	0	0	0	-0.5326349161093284	-1.0471170440437398	0	0	0	0	0	0	0	0
55012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55033	0	0	0	0	-0.9900643600526544	0	0	-0.5303244715181822	0	0	0	0	-0.7953325466632739	0	0	0	0	0	0	0	0	0
55038	0	0	0	0	0	-0.9285790867471004	0	0	-0.5923157323102203	0	-0.4828499219173284	0	-0.426270340585702	0	0	0	0	0	0	0	0	0
55111	0	0	0	0	0	0	0	0	0	0	0	-0.3593879227822101	-0.3368355665123028	0	0	0	0	0	0	0	0	0
55127	0	0	0	0	-0.3919852149757432	0	0	-0.6174401426944821	0	0	0	-0.22531797863712125	-0.43806765409992393	0	0	0	0	0	0	0	0	0
55129	0	0	0	0	0	0	0	0	0	-0.4970199199582927	0	0	-0.2594432451030754	-1.4658752098729737	0	0	0	0	0	0	0	0
55148	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9244871924057212	0	0	0	0	0	0	0	-0.38770888479244464
55179	0	0	-1.1888269187011478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5525	0	0	0	0	-0.5870018624495034	0	0	-0.29798656281524133	-0.34168971944069165	-0.139588838033913	0	0	0	0	0	0	0	0	0	0	0	0
55256	0	0	0	0	0	0	0	-0.21475497431200977	0	-0.3312501195298574	0	0	0	-0.5653846354165306	0	0	0	0	0	0	0	0
5529	0	0	0	0	0	0	0	0	0	0	-0.4133955959423328	0	0	0	0	0	0	0	0	0	0	0
55324	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7071015049306999	0	0	0	0	0	0	0	0
5547	0	0	0	0	-1.0196753728175296	0	0	-0.6889548044626975	-0.35687417316795866	0	0	0	0	-1.0072887309306962	0	0	0	-1.6906600853360705	0	0	0	0
55556	0	-1.6557687470018148	-1.263061724402076	0	-0.6451504130599324	0	0	-0.9241479219459422	-0.2762274930239926	0	-0.6246781124429912	0	-0.43752352250143	0	0	0	0	0	0	0	0	0
55604	0	0	0	0	-0.5934152400723905	0	0	0	0	0	-0.7326039551770258	0	0	0	0	-0.7093802099818304	0	0	0	0	0	0
55608	0	0	0	0	0	0	0	0	0	0	0	0	-0.4180957120145972	0	0	0	0	0	0	0	0	0
55620	0	-1.6477300204536118	-2.546071618853701	0	0	0	0	0	0	0	0	0	-0.8190064051493982	0	0	0	0	0	0	0	0	0
5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55699	0	0	0	0	-0.44279043980090615	0	0	0	0	0	0	0	-0.2010014077212012	0	0	0	0	0	0	0	0	0
55746	0	0	0	0	-0.3261111543673462	0	0	-0.2872034545693039	0	0	0	0	-0.2075376806260842	0	0	-0.6652303974547088	0	0	0	0	-0.2445470861850406	-0.36495473144030166
55748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55793	0	0	0	0	-0.4556567256157743	0	0	0	0	-0.3531934650964549	0	0	0	-0.7113514933420009	0	-0.9395144586546016	0	0	0	0	0	-0.5389903943562185
5580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55818	0	0	0	-1.2514684614208351	-0.33867589619790256	0	0	0	0	-0.35316058321679256	0	0	0	0	-1.3673139861910253	0	0	0	0	0	0	0
