GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_dn.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
55825	0	0	0	0	-0.8163464896074201	0	0	-0.9141747745261968	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0235595081507354
5583	0	0	0	0	0	0	0	0	0	0	-0.5682971836989658	0	0	0	0	0	0	0	0	0	0	0
55837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5925303889793361	0	0	0	0	0	0
55847	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8902834736966336	0	-0.613482295217648	0	0	0	0	0	0
5588	0	0	0	0	0	0	0	0	0	0	-0.49625842122268543	0	0	0	0	0	0	0	0	0	0	0
55893	0	0	0	0	0	-0.9567332144117404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55958	0	0	0	0	0	0	0	0	0	-0.3195334701891436	0	0	-0.12872445846468775	0	0	0	0	0	0	0	0	0
5601	0	0	0	0	-0.7271940732068689	0	0	-0.39283208287191673	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.28792202176699994
5603	0	0	0	0	-0.5416682390962685	0	0	0	-0.13522725344039652	0	0	0	-1.1505486892128056	0	0	0	0	0	0	0	0	0
5607	0	0	0	0	-0.6534184805682043	0	0	0	0	0	0	0	0	-1.643026969843092	-0.9667952251889	-1.1184535583774935	0	0	0	0	0	-0.5370471516632097
5613	0	0	0	0	0	0	0	-0.4485633053062235	0	0	-0.6122156439835325	-0.3296882356438004	-1.0969481361436009	-1.3316281309165312	0	0	0	0	0	0	0	-0.5857152648748162
5627	0	0	0	0	-1.2353465860272237	0	0	0	0	0	0	0	-0.5737596816068057	-2.1106753690498645	-1.8758485160446	0	0	0	0	0	0	0
5641	0	0	-1.3213303559493654	0	0	0	0	-1.8374983580983355	0	-1.5649892257502194	0	-0.30537961218707826	0	0	-2.0476233467980784	0	0	0	0	0	0	0
5654	0	0	0	0	0	0	0	-2.036767021538212	0	0	0	-0.3333975811216089	-0.8852249315203857	0	0	-0.8179107832588046	0	0	0	0	0	0
56654	0	0	0	0	0	0	0	-1.0758871099188645	0	0	0	-0.17498138409947686	0	-1.9633964247315585	0	0	0	0	0	0	0	-1.3671893909676882
56889	0	0	0	0	0	0	0	0	0	0	0	0	-0.18405704202992243	0	0	0	0	0	0	0	0	0
56924	0	0	-3.736071885689545	0	0	0	0	0	0	-0.943388117036368	0	0	0	-5.755506100171181	-1.9173409233982737	0	0	0	0	0	0	0
56940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6605353679626745
5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4745573325569009	0	0	0	0
56997	0	0	0	-0.6951912000712366	-0.5931742145590705	-0.6710066577813252	-0.5106555191158876	-0.8148115736082813	-0.28744593915600253	-0.3010826931907325	0	-0.35577099356232306	-0.939322331364304	-1.0807827399043748	-0.8627353566752813	-1.7170366480364498	0	0	0	0	-0.511284326003018	-1.055829048575713
57019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57178	0	0	0	0	0	0	0	-0.784139596972112	0	0	0	0	0	0	0	-0.9543649538598228	0	0	0	0	0	0
57192	0	0	0	0	-1.7245116376363778	0	0	0	-0.5608307909690936	0	0	0	0	-1.554105017655154	0	0	0	-0.7271952237531633	0	0	0	-0.5903794499400548
572	0	0	0	0	-0.3773008440647311	0	0	0	-0.582101770231125	0	0	0	0	0	0	-0.4714988135700444	0	0	0	0	0	-0.5201796809449549
5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57215	0	0	0	0	0	0	0	-0.5242502722070348	0	0	0	0	0	-0.503923993942785	0	-0.6626816801638237	0	0	0	0	0	-0.5369512106324774
57406	0	0	0	-0.5968691113336818	-0.7757032157044428	0	0	-0.7098306386842054	-0.9071192145267044	-0.6506822177313921	-0.328110149043487	-0.27649623688089264	0	-0.9923082637176064	0	-1.2794305696505843	0	0	0	0	0	-0.6635951691237391
5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57761	0	0	0	0	-2.879269447137207	0	0	0	-1.7704235541085818	0	0	0	0	-1.2637548193707138	0	0	0	0	0	0	0	0
5777	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.13855142624242	0	-1.1021494023564853	0	-0.953529292331032	0	0	0	0
57804	0	0	0	0	-0.5061380087981134	0	0	0	0	0	0	0	0	-0.8571694002743884	0	0	0	0	0	0	0	0
5782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5792	0	0	0	0	0	0	0	0	0	0	0	-0.390331186411903	-0.8850640634148633	0	0	0	0	0	0	0	0	0
5796	0	0	0	0	0	0	0	0	0	0	-1.1517648343413744	0	-0.29041320162583667	0	0	0	0	0	0	0	0	0
581	0	0	0	0	0	0	0	-0.27458805737879205	-0.1761692652525026	0	0	0	-0.2541209243930278	0	0	0	0	0	0	0	0	-0.9657066055720314
5827	0	0	-1.5685484826206582	0	-0.9934458458898408	0	0	0	0	-1.3024544593600649	-2.512566864720087	0	0	0	0	-1.0067418848614125	0	0	0	0	0	0
5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5831	0	0	0	0	0	0	0	0	0	0	0	0	-0.8381048822779305	0	0	0	0	0	0	0	-0.4430712582930804	0
5836	0	0	0	0	-2.0363371706920206	-1.0361093891531372	0	0	-1.008060277146504	0	0	0	-0.2900170965249456	0	0	-0.6353823860196067	0	0	0	0	-0.2175949635814059	-0.9053573495395816
58472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58478	0	0	0	0	0	0	0	0	-0.2265458196008933	0	0	0	0	-0.4897797373014368	0	0	0	0	0	0	0	0
58497	0	0	0	-0.7959851681379502	-0.340730967227328	0	0	0	0	0	0	0	0	0	0	-1.1082893270189045	0	0	0	0	0	0
58533	0	0	0	0	0	0	0	-0.17231458051868231	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4457781369818565
5867	0	0	0	0	-0.8806349241368648	0	0	-0.5899175765266096	-0.2775421910313129	-0.2628679311044093	0	0	-1.4375970110379883	-0.4838467021670594	0	-0.5595943897631851	0	-0.7491711562616842	0	0	-0.5947821510533551	-0.4080198309016913
5873	0	0	0	0	-0.6834119686550469	0	0	0	-0.6595414020388697	0	0	0	-0.3532403933199637	0	0	0	0	0	0	0	0	0
5880	0	0	0	0	-1.04860885272307	0	0	0	0	0	0	0	0	-1.426623767931798	0	0	0	-0.7444707154355079	0	0	0	0
5883	0	-1.1809214322674544	0	0	0	0	0	0	0	0	0	0	-0.14183846988041027	0	0	-0.8111721053742702	0	0	0	0	0	-0.9069105297338864
5889	0	0	-1.6585312662986844	0	0	0	0	0	-0.4102804616945647	0	0	0	0	-0.8209025038576636	0	0	0	0	0	0	0	0
5891	0	0	-2.857522226535356	0	0	0	0	0	0	0	-0.591726103006551	0	-0.32174584425876507	0	0	0	0	0	0	0	0	0
5898	0	0	0	0	0	0	0	0	0	0	-0.5128611175434254	0	0	0	0	0	0	0	0	0	0	0
5899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5900	0	0	0	0	0	0	0	-0.5268776945872748	0	0	0	-0.3754459007489047	-0.3866327565867724	0	0	0	0	0	0	0	0	0
5909	0	0	0	0	0	0	0	0	-0.5986076009409741	0	0	0	0	-2.41023458081751	0	-0.8539295076382224	-0.8915303142078732	0	0	0	0	0
5921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5925	0	0	0	0	0	0	0	-0.4563089249129787	0	0	0	0	0	0	-0.6512428491200802	-1.052579180114822	0	0	0	0	0	0
5927	0	0	0	0	0	0	0	0	0	0	0	0	-0.10964955730054382	0	0	0	0	0	0	0	0	0
595	0	0	0	0	-0.8013180241254038	0	0	0	0	0	0	-0.7083945026112445	0	0	0	0	0	-1.8974684527188352	0	0	0	0
596	-0.6903402320749228	0	0	0	0	0	0	0	0	0	-0.7139927509088647	0	0	0	0	0	0	0	0	0	0	0
5971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5982	0	0	0	0	0	-0.9866023732207444	0	0	-0.3494415700434094	0	0	0	0	-0.8303097667845977	0	0	0	0	0	0	0	0
5985	0	0	0	0	0	-1.038896759407483	0	0	0	0	0	0	-0.12283207324134728	-0.578261831626458	0	-1.232989579279419	0	0	0	0	0	0
5986	0	0	0	0	-0.7936063487695539	0	0	0	-0.3318380468777646	-0.26028169816698854	0	-0.22236909216210235	-0.3519250442775529	-0.9378698996100832	0	0	0	0	0	0	0	-0.4216275883769831
5993	0	0	0	0	0	0	0	-0.8223366677169888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60493	0	0	0	0	0	0	0	0	0	0	0	0	-0.3455124803788696	0	0	0	0	0	0	0	0	0
6050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60528	0	0	0	0	0	0	0	-0.5899303159064885	0	0	0	-0.3058599770347849	-0.1956300116645432	-0.4122771343314202	0	0	0	0	0	0	0	0
6117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6119	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0030510520617926	0	0	0	0	0	0	0	0
6182	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.3884014594196727	0	0	0	0	0	0	0	0
6184	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6674963794521184	0	0	0	0	0	0	0	0
6193	0	0	0	0	-0.5751906814948734	0	0	-0.7818135838700299	0	0	0	0	-0.2456232584192932	-0.7685855071151946	0	0	0	0	0	0	0	0
6194	0	0	0	0	-1.0037877450994634	0	0	-0.6635693249395693	0	0	0	0	-0.49766959011044826	-0.7070975680350104	0	0	0	0	0	0	0	0
6195	0	0	0	0	-0.7764327266907018	-0.6839526036677945	0	0	-0.5920066803386274	0	0	0	0	-0.5410467628673842	0	0	0	-0.9632064122057176	0	0	0	0
622	0	0	0	-0.6185268905676142	-1.4335746334543185	0	0	0	-0.485467447384929	0	-0.7173928685019539	0	-0.6852956805283904	-2.136439657189288	0	0	0	0	0	0	0	0
6251	0	0	0	0	0	0	0	-0.3472707472351536	0	0	0	0	0	0	0	0	0	-0.7425498815246289	0	0	0	0
6253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9463820990916644	0	0	0	0
6275	0	0	0	0	-2.790941129671575	-1.284598335743611	0	-1.248451701810375	-1.154924360928422	0	0	0	-0.148388547867515	-4.208064448037308	-1.3723808402287083	0	0	0	0	0	-0.6933087742230221	0
6284	0	-1.550903398885331	0	0	-1.0704246538512263	0	0	0	-0.5194099142356735	0	0	0	-0.2665535290826214	-1.345811432903549	0	0	0	0	0	0	0	0
6304	0	0	0	0	0	0	0	-0.672542132253025	-0.40754164094114537	0	-0.6004115256522913	0	0	0	0	0	0	0	0	0	0	0
6342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6347	0	0	0	0	0	0	0	0	0	0	-2.512501918446856	0	-3.351964801039728	0	0	0	0	0	0	0	0	0
637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63874	0	0	0	0	-0.7399458031899485	0	0	0	0	-0.2645274569385789	0	0	0	0	0	0	0	0	0	0	0	0
6390	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7515812938349491	0	0	0	-0.8582076275495079	0	0	0	0
63933	0	0	-0.7315668445850241	0	0	0	0	0	0	0	0	0	-0.4424940729611785	-1.4590138486119444	0	0	0	0	0	0	0	0
64080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642	0	0	0	0	0	0	0	-0.4757590636180308	-0.27916457890984536	0	0	0	-0.4246620708681349	-0.4359064023366784	0	0	-0.42965285979003065	0	0	0	0	-0.3589276190598518
644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64428	0	0	0	0	0	0	0	0	0	0	0	-0.31110328107209223	-0.3004872978027963	0	0	0	0	0	0	0	0	-0.6202623660259905
64429	0	0	0	0	0	0	0	0	0	0	0	0	-0.2416258578922265	0	0	0	0	0	0	0	0	0
6443	0	0	0	0	0	0	0	0	0	0	-0.8362919083684083	0	0	-1.3278020261237506	0	0	0	0	0	0	0	0
6461	0	0	0	-1.0018860942623675	-0.8742873618319766	0	0	-0.7284431478520463	-0.23617095188028367	0	0	0	0	-2.1900692210920494	-1.5716512539455094	-0.7139579986468534	0	0	0	0	0	-0.8553654546802488
6464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64781	0	0	0	0	-1.0387870302168196	0	0	-0.8055041642757889	-1.2833348665522295	-0.2680954349011122	0	0	-1.2998253587999355	-1.4575905782844318	0	0	0	0	0	0	-1.007101101716172	0
64943	0	0	0	-0.7522726282087916	-1.4304989618209287	0	0	-0.930046665824246	-1.6922288164754644	0	0	0	-2.017510942121527	-1.9619881194284956	0	-0.7118592033751876	0	0	0	0	-1.4803947799675017	-1.3237999980419457
6499	0	0	0	0	0	0	0	0	0	0	0	-0.389654282775367	-0.6228645414923665	0	0	0	0	0	0	0	0	0
6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	0	0	0	-1.465000550615146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6597	0	-0.7467082100227629	-0.843958347092644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6599	0	0	0	0	-0.6213743902987374	0	0	0	0	0	0	0	-0.5409679674265323	0	0	0	0	0	0	0	-0.3123874221445815	0
66008	0	0	0	0	0	0	0	0	0	-0.17844998205662896	0	0	-1.2888360486779176	0	0	0	0	0	0	0	0	0
6603	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8160673968679785	0	0	0	0	0	0	0	0
6616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6622	0	0	0	0	0	0	0	-0.7658659936276583	-0.790931495360924	0	0	0	0	0	0	0	0	0	0	0	0	-0.5720292502407094
664	0	0	0	0	-0.5895639135776659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4670724916495186	0	0	0	0	0	0
6657	0	0	0	0	0	0	0	0	0	0	0	0	-0.8522950219628491	0	0	0	0	0	0	0	0	0
6659	0	0	0	-0.8777984679511192	-2.484612266985532	0	0	0	0	0	-0.5854074372686655	0	0	0	0	0	0	0	0	0	0	0
6676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	0	-1.3002211655139946	-1.950530142787188	0	-0.5255512810671795	0	0	-1.4971376456851166	-0.6358430860585429	0	0	0	-0.48406765659400186	0	0	0	0	0	0	0	0	-0.4418626704111023
6709	0	0	0	0	-0.336862312297541	0	0	0	0	0	0	0	0	0	0	0	0	-0.5393115240718191	0	0	0	0
6714	0	0	0	0	0	0	0	0	0	0	0	-0.6137974455778299	0	0	0	0	0	0	0	0	0	0
672	0	0	0	0	-0.526095628727342	-1.275180265258647	0	-0.4827733744474603	0	0	0	0	0	0	-0.9763140191567188	-0.8737013842544405	0	0	0	0	0	0
6772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6060357384893856	0	0	0	0	0	0
6774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6790	0	0	0	0	0	-0.8535433959666037	0	0	0	0	0	0	0	0	0	-1.1412566960417576	0	0	0	0	0	0
6793	0	0	0	0	0	0	0	0	0	-0.1834773504900369	0	0	0	0	0	0	0	0	0	0	0	0
6804	0	0	0	0	0	0	0	0	0	0	0	-0.4728949358131185	0	0	0	0	0	0	0	0	0	0
6810	0	0	0	0	0	0	0	0	-0.18038392967842085	0	0	0	0	0	0	0	0	0	0	0	0	0
6812	-0.8172507630980865	-1.2945339117003782	-1.1433843122520235	0	-1.462905147112331	0	0	0	-0.929929714729814	0	0	0	0	-0.8831086129887894	0	-0.7829771059223789	0	0	0	0	0	-0.8767949100261798
6813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6832	0	0	0	0	0	0	0	0	0	0	-0.3245057349245899	0	0	-0.40014010961726	0	0	0	0	0	0	0	0
6839	0	0	0	0	0	-1.142361694833303	0	-0.8666168224362342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6850	0	0	0	0	-0.612986740144557	0	0	-0.5302225243731923	0	-0.7391996609872702	0	0	0	-2.110619752933666	-0.981560432933504	-1.301549479666667	0	-1.1804307556842168	0	0	-0.2800377887838959	-0.5689814914108009
6856	0	0	0	0	0	0	0	0	0	0	-0.5058911332696625	0	0	-1.144258779428943	0	0	0	0	0	0	0	0
6894	0	0	0	0	-0.5833216354349697	-0.4653760747947729	0	-0.891690885285967	0	0	-0.5164073502292016	0	-0.3284816066094048	-1.1264811832090544	-1.426073156009097	-1.0703575763024604	0	0	0	0	0	-0.7118283509930002
6908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6915	0	0	-2.5524622089592555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6919	0	0	0	0	-0.8140977073607001	0	0	0	0	0	0	0	-0.8201085650655537	-0.8878678725707111	0	0	0	0	0	0	0	-0.6485197724599798
6944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695	0	0	0	0	0	0	0	0	0	0	0	0	-0.8628988135869945	-1.6520832770573173	-1.0240404793990436	-0.5767462249472225	0	-1.0163148701684337	0	0	0	0
6988	0	0	0	0	0	0	0	0	0	0	0	0	-0.2747327310590545	0	0	0	0	-0.7298213518516917	0	0	0	0
6990	0	0	0	0	0	0	0	0	0	0	-0.9380277563328524	0	0	0	0	0	0	0	0	0	0	0
701	0	0	0	0	-1.6352139316672585	-3.004098084712324	0	-2.930668250830342	-1.6760164120375174	0	0	0	-0.30196254927926064	0	0	0	0	0	0	0	0	0
7015	0	0	-2.3576539306779463	0	0	0	0	0	0	0	0	0	-1.040523331731401	0	0	0	0	0	0	0	0	0
7016	0	0	0	0	0	0	0	0	0	-0.1798350009454222	0	0	0	-0.4629238397602778	0	-0.5932128735140118	0	0	0	0	0	0
7020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	0	0	0	0	0	0	0	-0.679876299392112	-0.35841637288755035	0	0	0	-0.27652212766809	0	0	0	0	0	0	0	0	0
7043	0	0	0	0	0	0	0	0	0	-0.3898678535923742	0	-0.2668814284393083	-0.24037240882771096	0	0	0	0	0	0	0	0	0
7048	0	0	0	0	-0.5487124236869736	-0.9774142792358548	-0.21895837162759485	-1.2030330931211408	-0.765650717239371	-0.23814364070501903	0	-0.2129907935138264	-0.2650144412291741	0	0	-1.6273425059866635	0	-0.955406761042348	0	0	-0.6314869407129842	-1.0479998452908397
7074	0	0	0	0	-0.36268981731450783	0	-0.23594969695298415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7077	0	0	0	0	-0.9447625889404132	0	0	-0.7572059803814111	0	0	0	0	-0.33431768493956304	-1.694933902981872	-0.7858025419401587	-0.5653523833453611	0	0	0	0	0	-0.5110686853138613
7082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	0	0	0	0	0	0	0	0	0	0	-0.8218544297464635	0	0	0	0	0	0	0	0	0	0	0
7099	0	0	0	0	-0.4755362321162144	-0.4283519040974183	0	-1.008517862407675	-0.3011233716696683	-1.3020468439706407	0	0	0	-2.753133501623836	-3.842732831215833	-0.6406200787211898	0	-1.616252712655974	0	0	0	-0.9432838839466996
7105	0	-1.5603672033614864	-2.6667261308311807	0	-1.6121797213039009	0	0	0	0	0	-1.4958964621731397	0	-0.30188118800879554	0	0	0	0	0	0	0	0	0
7106	0	0	0	0	0	0	0	-1.826601721183332	-0.2714206463326031	-1.7296731833491588	0	-0.22884253338324764	0	-0.9943067540847312	0	0	0	-1.302449027366555	0	0	0	-0.7588230234142744
7153	0	0	0	0	-2.191340767595312	-2.7443342863528977	0	-1.6688993466796285	-1.8755716718175848	0	0	0	-0.4544617867362775	0	0	0	0	0	0	0	0	0
7157	0	-1.134440512475826	0	0	0	0	0	-0.5388306608846107	0	0	0	0	0	-0.42669616376954767	0	0	0	0	0	0	0	0
7158	0	0	0	0	-0.6999395911716948	0	0	0	0	0	0	-0.15469160546804686	0	0	0	0	0	0	0	0	0	0
7159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4055299526792925	0	0	0	0	0	-0.39516965147792
7168	0	0	0	0	-0.8261527468704605	0	0	0	0	0	0	0	0	-2.8357115833211504	0	-0.8209859593292423	0	0	0	0	0	0
7264	0	0	0	0	0	0	0	-2.12073955688804	0	0	0	0	-0.8361192638150825	-1.0020625861728845	0	0	0	0	0	0	0	0
727	0	0	-1.6419575859007658	0	0	0	0	0	0	-0.386174553946548	0	0	-0.857589472643508	-1.3172210589122586	-0.9024511867524896	0	0	-1.394398741235354	0	0	0	0
7296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7398	0	0	0	0	0	-0.9468867854579852	0	0	0	0	-0.7002620438581023	0	0	0	0	0	0	0	0	0	0	0
7416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7466	0	-1.5504041500830286	0	-0.7184042139082177	-0.8787073787105403	0	0	0	0	0	0	-0.34642846569158026	0	-1.522787591382282	0	0	0	0	0	0	0	0
7485	0	0	0	0	-0.5887448325260556	0	0	0	0	0	0	0	-0.900812823726642	0	0	0	0	0	0	0	0	0
7494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7750	0	0	0	0	0	0	0	-0.2910945068394447	0	-0.2947422228348644	0	0	-0.11329311032468142	0	-0.787187477481322	-0.4289672322987367	0	0	0	0	0	-0.4438885578089456
780	0	-5.427557561935372	-3.686794099425292	0	0	0	0	0	0	0	-2.106744499216408	0	0	0	0	0	0	0	0	0	0	0
7849	0	0	0	-0.8082245968187389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
