GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_dn.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
7852	0	0	0	-3.470803063366064	-1.5621488403625492	0	-0.4727064587734728	-2.232764462046308	-0.8589505209831244	0	0	0	-0.2217374135096384	0	0	0	0	0	0	0	0	0
7866	0	0	0	0	0	0	0	-0.5264071735475027	0	0	0	-0.2165173230946128	-0.7914017569938377	0	0	0	0	0	0	0	0	0
7867	0	0	0	0	-0.2503281190065578	0	0	0	-0.1617001922880137	0	0	0	0	-0.8777803708496595	0	-0.7372243101347041	0	-1.0203305071687234	0	0	0	0
7874	0	0	0	0	0	0	0	0	0	0	0	0	-0.6516477684735517	0	0	0	0	0	0	0	0	0
79006	0	0	0	0	-0.6607921059479124	0	0	-1.1542718403616732	0	0	-1.0748411029559746	-0.4398953860630588	-0.5927809514196447	-2.731327328816036	0	0	0	0	0	0	0	-1.1482138740922367
7905	0	0	0	0	0	0	0	0	0	0	0	0	-0.17548300234423594	-1.517823121200755	0	0	0	0	0	0	0	0
79071	0	0	0	0	0	0	0	0	0	0	0	0	-1.0244670908365088	0	0	0	0	0	0	0	0	0
79073	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2600272051219297	0	-0.5307739275727056	0	-0.3993894273719789	0	0	0	0
79080	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.255784472057071	0	0	0	0	0	0	0	0
79090	0	-1.130537751853839	0	0	0	0	0	-1.9610821425521665	-0.6741340455219073	0	0	0	-0.45759121952078735	-1.3952065120360424	0	0	0	0	0	0	0	0
79094	0	0	0	0	-2.0206019425797934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79143	0	0	0	0	0	0	0	0	0	0	0	-0.18105455466244297	0	0	0	0	0	0	0	0	0	0
79170	0	0	0	0	0	0	0	0	0	0	0	0	-1.0766628419702424	-3.4707378470123085	0	0	0	0	0	0	0	0
79174	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9976908904354692	0	0	0	0	0	0	0	0
79187	0	-1.6011253749613072	0	0	0	0	0	0	0	0	0	0	-1.4390958849242916	0	0	0	0	0	0	0	0	0
79600	0	-1.1650581150741226	0	0	-0.628784320465451	0	0	-1.2163026598401607	0	0	-0.4008152292654039	0	-0.828585028462102	-0.9766936266918008	-1.3701043890931437	0	0	-0.7080175120139615	0	0	0	0
79643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79716	0	0	0	0	0	0	0	-0.7214123503793493	0	0	0	0	-0.2223584801366545	-1.0727401738059077	-0.8368659086515707	-0.5814415509348229	0	-0.6317022063814561	0	0	0	-0.6269803569033798
7982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79850	0	0	0	0	-1.1145998285869996	0	0	0	0	0	-1.245183515477834	-0.3792440595711314	-0.6087012512329446	0	0	0	0	0	0	0	0	0
79902	0	0	0	0	0	-0.5193163789122509	0	-0.8470129737055829	-0.3608110281659575	0	0	-0.197732374618742	-0.3588138476184086	-0.8182837959160335	0	-0.5252103230894468	0	0	0	0	0	-1.0006106085376134
79921	0	0	0	0	-0.3687681917098653	0	0	-0.515032888818729	-0.5618816329532146	-0.3897512381156102	0	0	0	-1.083534764403728	0	0	0	0	0	0	0	0
7994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79947	0	0	0	0	0	0	0	-0.2383072543097197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79961	0	0	0	0	0	0	0	0	0	-0.43361154717039607	-0.4035057001752896	0	-1.5016013388927751	0	0	0	0	0	0	0	0	0
80204	0	0	0	0	0	0	0	0	0	-0.15434221767210984	0	0	0	0	0	0	0	0	0	0	0	0
80212	0	0	0	0	-0.47503224872808136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6315273770238287
80347	0	0	0	0	0	0	0	0	0	0	0	0	-0.39689077931582406	0	0	-0.496845982417804	0	0	0	0	0	0
80349	0	0	0	0	0	0	0	-0.5094904587443091	0	0	0	0	0	-1.2331137298782957	0	0	0	0	0	0	0	0
8050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80746	0	-1.0706251721340183	-1.6022253856094737	0	-0.7397493981578468	0	0	0	0	0	-0.3554943615487252	0	-0.7718105208929733	-0.5650251123374026	0	0	0	0	0	0	0	0
80758	0	0	0	0	0	0	0	0	0	0	0	-0.5671321408984563	-1.0175288600393055	0	0	0	0	0	0	0	0	0
808	0	0	0	0	-1.0040523979724556	0	0	-0.3045935878820435	-0.15635079089730966	0	0	0	0	0	0	0	0	0	0	0	0	0
8091	0	0	-2.4969564676638334	0	-1.4672888932163044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	0	0	0	0	-0.4726571526568639	0	0	0	0	0	0	0	-0.6108429704548276	0	0	0	0	0	0	0	0	0
81533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81544	0	0	0	0	-2.3788966245387835	0	0	0	-0.5539111855783462	0	0	0	0	-1.9411977298198984	0	0	0	0	0	0	0	-1.0002304667125068
8202	0	0	0	-0.5337135621411612	0	0	0	0	0	0	0	0	-0.5230347708101646	0	0	0	0	0	0	0	0	0
8204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8243	0	0	0	0	0	-0.4597671727830353	0	0	0	0	0	0	-0.2484117443710649	0	0	0	0	0	0	0	0	0
8270	0	-1.1836364232012555	0	0	-0.4939040647828017	0	0	0	0	0	0	0	0	-0.7289147505533304	0	0	0	0	0	0	0	-0.8420754446326316
831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8312	0	0	0	0	0	0	0	0	0	0	0	-0.23552850746414924	0	0	0	0	0	0	0	0	0	0
8318	0	0	0	0	-2.0712656624271686	-2.5039520724372686	0	0	-1.057270447583271	0	0	0	-0.17352448243298482	0	0	0	0	0	0	0	0	0
8321	0	0	0	0	-1.2097743367685772	0	0	-0.8128697624294595	0	0	0	-0.4045444571501477	-0.37391912456976967	-1.3298228586427714	0	0	0	0	0	0	0	-0.8933105648564114
8324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.4900128375965969
835	0	0	0	-0.7745916928394228	0	-0.7181852406708328	0	-0.6461181010888686	0	0	0	0	0	-0.5757424712656432	-0.737758702746575	-1.4389586057852617	0	0	0	0	-0.38586619518946175	-1.2433278890897848
836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83743	0	0	0	0	0	0	0	0	0	0	0	-0.324773256636703	-0.2876788887660261	0	0	0	0	0	0	0	0	0
8396	0	-0.8693884155683466	0	-0.5566678505875229	-0.3366648591316047	-0.6431181592773623	0	-0.7376438843934385	-0.3539579150531024	-0.2196423840315662	-0.22979866532412013	0	-0.16218883086992433	-0.3553728676298682	0	-2.5713379485969585	0	0	0	0	0	-0.8147134411485945
840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84159	-0.585361904938116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843	0	0	0	0	0	0	0	0	0	-0.46401158039745993	0	0	0	0	-1.8531253409075736	-1.0029518073221315	0	0	0	0	0	-0.9725401546661206
8440	0	0	0	0	-0.4663530409760887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84617	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4378100621077575	0	0	0	0	0	0	0	0
847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84722	0	0	0	-2.1659664278665254	0	-1.897914690469736	0	-2.965462751726456	-1.2862300412780674	0	0	0	-0.8062070564471079	-2.647845260287533	-2.433747310553162	-5.3402275684809295	0	0	0	0	0	-2.852623241986341
8480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84890	0	0	0	0	0	0	0	0	0	0	-0.41554199521991214	0	0	-0.8044393828790818	0	0	0	-1.1809445157577596	0	0	0	0
8503	0	0	0	0	0	0	0	-1.87002581524312	0	0	-0.8458526084350265	0	0	0	-0.9262148422031904	0	0	0	0	0	0	-1.7021098898022111
8508	0	0	0	0	0	0	0	-0.7634706841747552	0	0	0	0	0	0	0	-0.7568462487461693	0	0	0	0	0	-1.190869029753715
8518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8520	0	0	0	0	-0.25449608764647225	-0.44586680673873913	0	0	-0.25728402912009374	0	0	0	0	-0.8169454596976002	0	0	0	0	0	0	0	0
85236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8550	0	0	0	0	-0.2976614950316748	0	0	0	0	0	-0.33509265516925346	0	-0.3390080544628116	0	0	0	0	0	0	0	0	0
8553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8569	0	0	0	0	-0.3934140558192162	-0.41937513325773645	0	0	-0.18974942747264767	0	0	0	0	-1.8963611538307643	0	0	0	-0.862895094004557	0	0	0	0
8573	-0.7348572630451955	0	0	0	0	0	0	0	0	0	-0.5122652105619296	0	-0.3348652666998984	0	0	0	0	0	0	0	0	0
8574	0	0	0	0	-0.7421393895215298	0	0	0	0	0	0	0	0	-1.1449197513750675	0	0	0	0	0	0	0	0
8607	0	-0.9723463248866916	0	0	0	0	0	0	0	0	0	0	-0.1841364228470524	-1.1610172250424189	0	0	0	0	0	0	0	0
8624	0	0	0	0	0	0	0	0	0	0	0	0	-0.28564986374037016	-0.46233415714025583	0	0	0	0	0	0	0	0
8678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868	0	0	0	0	0	0	0	0	0	0	-0.5701686285137747	0	0	0	0	-0.5848315676107599	0	0	0	0	0	0
8720	0	0	0	0	0	0	0	0	0	0	0	-0.18173064897738783	-0.5688528745367998	0	0	0	0	0	0	0	0	0
8726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8727	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.4383283766574584	-1.4995346656126016	0	0	0	0	0	0	0
873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9206199563726648	0	0	0	0	0	0	0
874	0	-1.7737574241684286	0	0	0	0	0	0	0	0	-1.1320530221438123	0	0	0	0	0	0	0	0	0	0	0
8800	0	-1.8662829772352312	-2.3387714238331934	-1.3138645073956203	0	0	0	0	0	0	0	0	0	-1.0875102368373268	-1.0066421551974742	-2.303981664355648	0	0	0	0	0	-0.8022331697840597
8804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8821	-1.0537336687172	0	0	0	-2.0967490248560976	0	0	-3.569259541707983	0	0	-0.9911394051776308	0	0	0	0	0	0	0	0	0	0	-1.3800631939593335
8826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8835	0	0	0	0	0	0	0	0	0	0	-0.5806654211058636	-0.47079275284454686	0	0	0	0	0	0	0	0	0	0
8837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8851	0	0	0	-1.815321356544725	-3.453458532842341	0	0	0	0	0	0	-1.361729832430748	-1.6544622339443784	0	0	-1.1603796167792888	0	0	0	0	0	0
8869	0	0	0	-0.9278621393031268	0	0	-0.2350698244702187	0	0	0	0	0	0	0	0	-1.1420754473160617	0	-0.8109283258015961	0	0	-0.3493680117886172	-0.5603981455377923
8870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8884	0	0	0	0	0	0	0	0	0	0	0	-0.6149176715472576	-0.46397648169509154	0	0	0	0	0	0	0	0	0
8895	0	0	0	0	-0.5148175091264593	0	0	-0.5060575457411599	0	0	0	0	-0.18130400506164	0	0	0	0	0	0	0	0	-0.3801008248246139
890	0	0	0	0	0	-2.337011985215547	0	-1.204862115281122	-1.152044972877892	0	0	0	0	0	0	0	0	0	0	0	0	0
8900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891	0	0	0	0	-0.5951743676646638	-1.7906455769257168	0	-1.1209873368772238	-0.6252174196804776	0	0	0	-0.24838218937835035	-0.5376449041778029	0	0	0	0	0	0	0	0
8914	0	-1.1669646982043955	0	0	0	-1.1307520570309166	0	-0.5034472655435381	0	0	0	0	0	0	0	-0.7322514743364126	0	0	0	0	0	0
896	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.708921201277953	0	0	0	0	0	0	0	0
8974	0	0	0	0	0	0	0	0	0	0	0	-0.2636956629780218	0	-0.9815181258065964	0	0	0	0	0	0	0	0
8985	0	0	0	0	0	0	0	0	0	0	0	-0.4375813392270283	-0.23789285977964625	-1.0685805224436704	0	0	0	0	0	0	0	0
899	0	0	0	0	-0.6902897020280596	-1.7911862402244003	0	0	-0.7908911620293444	0	0	0	-0.6518392425655325	0	0	-0.8740849145343986	0	0	0	0	0	-1.2075225925953998
89910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.20235009426505937
8996	0	0	0	0	0	0	0	0	0	0	0	0	-0.4489977460774125	0	0	0	0	0	0	0	0	0
9016	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0184586428316569	-1.1525221075421594	0	0	0	0	0	0	0
9019	0	0	0	0	0	0	0	0	0	0	0	0	-0.411511882325853	0	0	0	0	0	0	0	0	0
902	0	0	0	-0.7171801686217844	-0.7301084228096841	0	0	0	-0.3658416680165124	0	0	0	-0.22048789125371515	-1.6755250358962284	0	0	0	0	0	0	0	0
9053	0	0	0	0	0	0	0	0	-0.31056185795662195	0	0	0	0	-1.1196579011619785	-2.104327160769806	0	0	0	0	0	0	0
90861	0	-1.2966089708256476	0	0	0	0	0	0	0	0	-0.4230728135207463	0	-0.34242916585222166	0	0	0	0	0	0	0	0	0
9093	0	-1.204577620400889	0	0	0	0	0	0	0	0	-0.3767478121071288	0	0	-0.4808302667370608	0	0	0	0	0	0	0	0
9097	0	0	0	0	0	0	0	0	0	0	-0.46756549579359497	0	0	0	0	0	0	0	0	-0.5050848025503504	0	0
9112	0	0	0	0	-0.5590045531600969	0	0	-0.4478277116989336	0	0	-0.34524684963922136	-0.26071152564419664	-0.643802805416549	-0.396061055362831	0	0	0	0	0	0	0	0
91137	0	0	0	0	0	0	0	-0.3373956611731132	0	0	-0.6500466531020559	0	0	0	0	0	0	0	0	0	0	0
9124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9126	0	0	0	0	0	-0.4851599414098741	0	0	0	0	0	0	0	0	-0.7229168196486979	0	0	0	0	0	0	0
9128	0	0	0	0	0	0	0	0	0	0	0	0	-0.1384899722156951	0	0	0	0	0	0	0	0	0
9133	0	0	0	0	-0.35324830288067016	-1.939985110726515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9134	0	0	0	0	-0.6562798241860724	-2.1233140587871864	0	-1.5613682894322958	-0.929761566777782	0	0	0	0	0	0	0	0	0	0	0	0	0
9143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9170	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9363469360154651	0	0	0	0	0	0	0	0
9181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9212	0	0	0	0	0	-2.2172717335114727	0	0	-1.9027794297235177	0	0	0	0	0	0	0	0	0	0	0	0	0
9217	0	0	0	0	0	0	0	0	0	0	0	0	-0.4919340179519732	0	0	0	0	0	0	0	0	0
9221	0	0	0	0	0	0	0	-0.3831834104293524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9267	0	0	0	0	0	0	0	0	0	0	0	-0.17638586103263876	-0.1580057672364874	0	0	0	0	0	0	0	0	0
9270	0	0	0	0	-0.7930050468903259	0	0	0	-0.1460880096033106	0	0	0	0	0	0	0	0	0	0	0	0	0
9275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9289	0	0	0	0	0	0	0	0	0	0	0	-0.8772627200221761	0	0	0	0	0	0	0	0	0	0
93487	0	0	0	0	0	0	0	0	0	0	0	0	-0.15450795529611525	0	0	0	0	0	0	0	0	0
93594	0	0	0	0	0	0	0	0	0	0	0	0	-0.1616399029646419	-1.3630777620828165	-1.0682252066539453	0	0	0	0	0	0	0
9375	0	0	0	0	0	0	0	0	0	0	0	-0.26769131218755066	0	-0.6189616155658307	0	0	0	0	0	0	0	0
94239	0	0	0	0	-0.9161978551915202	-0.8781744118130927	0	-0.2638238516648055	-0.6312823249881517	0	0	0	-1.6428516398963997	0	0	0	0	0	-0.28292073513555327	0	-0.37049218925907634	-0.4080077746487807
9448	0	0	0	0	-0.9142516139896152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32153352411854585	0
9455	0	0	-1.869897903836999	0	0	-0.7529148245815142	0	0	0	0	0	0	-0.3088484145612591	0	0	0	0	0	0	0	0	-0.5805193343146888
9467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1225775711151773	0	0	0	0	0	0
949	0	0	0	-0.4743328093159039	-0.7213792151375031	0	0	-2.520512701671982	-0.481462527855552	-0.8270058674410514	0	-0.3492210991654865	0	-1.7137448867787235	-1.847208821575969	-1.0547861111703585	0	0	0	0	0	-0.8310180610830374
9491	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5822841643959146	0	0	0	0	0	0	0	0
9517	0	0	0	-0.66106335732573	0	0	0	0	0	0	0	0	-0.2828808604683787	0	-1.2463487237862545	-0.5687744501679431	0	0	0	0	0	-0.6372288556901247
9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9637	0	0	0	0	-0.20572759314092195	0	0	-0.3651767121944645	-0.31669825123540407	-0.4590363714187785	0	0	0	-0.6209540146181064	0	0	0	-0.9257129644628712	0	0	0	0
9641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9650	0	-0.8093607341901355	0	0	0	0	0	0	0	-0.36634299343367166	0	0	0	-0.7282998317272703	0	0	0	0	0	0	0	0
9653	0	0	0	0	-1.8073688183051189	0	0	-0.29496626261194053	-0.4377439741077013	0	0	0	-0.5591912008893842	-1.7347849329936234	-1.8481469752392847	-0.48481873854264657	0	-1.153708350695548	0	0	0	-0.5499802074580624
9670	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.774261270936479	0	0	0	0	0	0	0	-0.4943720805442401
9686	0	0	0	-0.9678971469889144	-0.29483524412318324	0	0	0	0	0	0	0	0	-0.6818501102855987	0	-1.4069673829840084	-0.3949290384535128	-1.0355956223365093	0	0	0	0
9688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9690	0	0	0	0	0	0	0	0	0	0	0	0	-0.4206075901996888	0	0	0	0	0	0	0	0	0
9695	0	0	0	0	0	0	0	0	0	0	0	0	-0.2643989300451135	0	0	0	0	0	0	0	0	0
9697	0	0	0	0	-0.30967558331569645	0	0	-0.7232531511797283	0	0	0	-0.3040826787189209	-0.09781983736915764	-3.461856220569312	-3.2425845539560885	-0.843598062004248	0	0	0	0	0	-1.0638469984329897
9702	0	0	0	0	-0.35437430233028694	0	0	0	0	0	-0.67976749491369	0	0	0	0	0	0	0	0	0	-0.27203755310113326	-0.30814797080439055
9703	0	0	0	0	0	0	0	0	0	0	0	0	-0.8362736184055417	-1.4863758381366463	0	-0.5104472918207598	0	-0.8357546602076503	0	0	0	0
9709	0	0	0	0	0	0	0	-0.4575412390535915	0	0	0	0	0	0	0	-0.38070242202146265	0	0	0	0	0	0
9710	0	0	0	0	0	0	0	0	0	-0.3353006621488898	0	0	0	0	0	0	0	0	0	0	0	0
9712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9738	0	0	0	-1.949648643587754	0	0	0	-0.4492304323982546	0	0	0	0	0	-0.6452379001761155	-1.5483993114147494	-0.8586186418045122	0	0	0	0	0	-0.6548647979192403
976	0	0	0	0	0	0	0	0	0	0	0	-0.3982848783617151	0	0	0	0	0	0	0	0	0	0
9761	0	0	0	0	-0.4747401842788473	0	0	-0.9539579409897412	0	0	0	-0.3091076533522644	-1.2836657146726032	-1.750019703431592	0	0	0	0	0	0	0	-0.7025110017688103
9797	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3806101086907741	0	0	0	0	0	0	0	0
9801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4385985861560402	0	0	0	0	0	0
9805	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.568371536933424	0	-0.6804404566873302	0	0	0	0	0	0
9813	0	0	0	0	-0.2195248256454844	0	0	-0.31851590218063763	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
983	0	0	0	0	-2.618007266921588	-2.485853021800146	0	-2.784403878129878	-1.709938957360014	0	0	0	0	0	0	0	0	0	0	0	0	0
9833	0	0	0	0	0	-1.888630231522745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9847	0	0	0	0	-0.42700708980165486	0	0	-0.554336830672544	0	-0.2617669086891515	0	0	0	-0.8935584291019254	-1.217899720987351	-0.9041901321950752	0	0	0	0	0	-0.8903137880322881
9851	0	0	0	-0.6720628930947105	-0.5111916188715043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9854	0	0	0	0	0	0	0	0	0	0	0	0	-0.6926740446816423	-0.738083437748479	0	-0.41168285386005926	0	0	0	0	0	-0.449614976775764
9868	0	0	0	0	0	0	0	0	0	0	-0.5965643254894087	0	0	0	0	0	0	0	0	0	0	0
9897	0	0	0	0	0	0	0	-0.34939142363818604	0	0	0	0	-0.578696661837227	0	0	-0.5443703887236208	0	0	0	0	0	-0.3004100550175741
9903	0	0	0	0	0	0	0	0	0	0	0	-0.36665574434844217	-1.2526421530884833	0	0	0	0	0	0	0	0	0
991	0	0	0	0	-1.5722456524548964	-2.8024028817526943	0	-2.8158710549577424	-1.2514055220668352	0	0	-0.2629649878165756	-0.5250591933634327	0	0	-1.335065796070316	0	0	0	0	0	0
9915	0	0	-2.5737703336931927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9917	0	0	0	0	0	0	0	0	0	0	0	0	-0.8596266941042273	0	0	0	0	0	0	0	-0.33889343106286424	0
9918	0	0	0	0	0	-1.0931054058700482	0	0	0	0	0	0	-0.4879455554216674	-0.5925650536146719	0	-1.3262349381359313	0	0	0	0	0	-1.1175640888617948
9924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9926	0	0	0	0	-0.35655719594457336	0	0	0	0	0	0	0	-0.4597446291640237	0	0	0	0	-0.5805749506799266	0	0	0	0
9928	0	0	0	0	-1.9960601679272167	-2.513320163619872	0	0	-1.6566443393594823	0	0	0	0	0	0	0	0	0	0	0	0	0
993	0	0	0	0	-1.3118179196182027	-2.236325142775965	0	0	-1.8597527015925064	0	0	0	0	0	0	0	0	0	0	0	0	0
994	0	0	0	0	0	-1.0005151159227248	0	-0.3497585671769489	-0.5112116996210361	0	-0.42000078352674897	0	0	-0.8599565951393577	0	0	0	0	0	0	0	-0.94788097205761
9943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998	0	0	0	0	0	0	0	0	0	0	0	0	-0.3148562357709709	0	0	0	0	0	0	0	0	0
9988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
